date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,orders,new_orders,new_customers,total_revenue,gross_profit,cogs,roas,cpc,ctr,total_daily_spend,cac
2025-05-23,Retargeting,CA,TikTok - Retargeting - C02,65948,1120,370.94,1243.44,TikTok,2745,1268,1177,243080.55,130791.92,112288.63,3.352132420337521,0.33119642857142856,1.6983077576272214,38269.09,32.51409515717927
2025-05-24,Retargeting,CA,TikTok - Retargeting - C02,73024,1150,361.8,1027.31,TikTok,3096,1097,1060,282268.06,174043.94,108224.12,2.8394416804864564,0.3146086956521739,1.5748247151621386,47081.29,44.416311320754716
2025-05-25,Retargeting,CA,TikTok - Retargeting - C02,73036,1209,635.57,2182.37,TikTok,2254,1023,1041,227809.53,114404.11,113405.42,3.4337209119373155,0.5256989247311828,1.6553480475382003,38483.8,36.968107588856874
2025-05-26,Retargeting,CA,TikTok - Retargeting - C02,225828,3607,1664.09,5508.72,TikTok,3820,1330,1271,270095.08,159451.57,110643.51,3.3103498007920247,0.46135015248128636,1.597233292594364,41851.42,32.92794649881983
2025-05-27,Retargeting,CA,TikTok - Retargeting - C02,140024,2234,1021.77,2837.99,TikTok,2138,1122,1142,208047.23,113217.2,94830.03,2.7775233173806235,0.4573724261414503,1.5954407815803004,37522.38,32.85672504378284
2025-05-28,Retargeting,CA,TikTok - Retargeting - C02,114586,1933,1279.52,3420.41,TikTok,2895,1326,1271,285303.34,142558.79,142744.55,2.6731977616606226,0.6619348163476462,1.686942558427731,46185.43,36.33786782061369
2025-05-29,Retargeting,CA,TikTok - Retargeting - C02,120945,1817,1032.41,3427.19,TikTok,3396,1580,1463,280842.28,166797.62,114044.66,3.319601708623512,0.5681948266373144,1.5023357724585555,44560.4,30.458236500341766
2025-05-30,Retargeting,CA,TikTok - Retargeting - C02,99196,1608,546.46,1474.22,TikTok,3695,1364,1272,262078.97,152352.5,109726.47,2.697763788749405,0.33983830845771146,1.621033106173636,46977.39,36.93191037735849
2025-05-31,Retargeting,CA,TikTok - Retargeting - C02,129500,2034,1480.65,4456.97,TikTok,2839,1143,1124,311053.4,191986.06,119067.34,3.010144193428562,0.7279498525073747,1.5706563706563708,44786.52,39.84565836298932
2025-06-01,Retargeting,CA,TikTok - Retargeting - C02,100604,1740,1121.5,3230.93,TikTok,2571,1279,1226,255879.74,135261.16,120618.58,2.8809005795809184,0.6445402298850574,1.7295534968788515,45391.46,37.02402936378466
2025-06-02,Retargeting,CA,TikTok - Retargeting - C02,123288,1780,1052.06,2859.7,TikTok,3118,1242,1205,307232.77,148210.99,159021.78,2.7181909777008917,0.5910449438202247,1.4437739277139705,46107.8,38.263734439834025
2025-06-03,Retargeting,CA,TikTok - Retargeting - C02,111064,1765,547.13,1697.17,TikTok,3281,1413,1428,347768.64,210208.71,137559.93,3.101950176374902,0.30998866855524077,1.5891738096953107,51232.64,35.87719887955182
2025-06-04,Retargeting,CA,TikTok - Retargeting - C02,127163,2035,1012.36,3059.51,TikTok,3178,1486,1395,326038.67,187910.1,138128.57,3.022156149986171,0.49747420147420146,1.600308265769131,46824.97,33.56628673835125
2025-06-05,Retargeting,CA,TikTok - Retargeting - C02,163970,2481,1830.04,6167.08,TikTok,3256,1347,1363,264534.4,140613.06,123921.34,3.3699154116849903,0.7376219266424828,1.5130816612795024,47383.54,34.76415260454879
2025-06-06,Retargeting,CA,TikTok - Retargeting - C02,123657,1995,669.66,1825.98,TikTok,2941,1080,1016,294622.51,150806.04,143816.47,2.726726995788908,0.3356691729323308,1.6133336568087533,51800.26,50.98450787401575
2025-06-07,Retargeting,CA,TikTok - Retargeting - C02,147842,2209,802.03,2702.93,TikTok,3588,1642,1592,312361.94,183159.55,129202.39,3.370110843734025,0.36307378904481663,1.4941626871930844,44771.76,28.122964824120604
2025-06-08,Retargeting,CA,TikTok - Retargeting - C02,176737,2695,894.87,2894.1,TikTok,2351,1166,1108,238539.55,123202.23,115337.32,3.234101042609541,0.3320482374768089,1.524864629364536,46518.229999999996,41.983962093862814
2025-06-09,Retargeting,CA,TikTok - Retargeting - C02,151364,2582,1042.11,3163.91,TikTok,4688,1446,1416,332386.4,164252.25,168134.15,3.0360614522459244,0.4036057319907048,1.705821727755609,52683.01,37.20551553672316
2025-06-10,Retargeting,CA,TikTok - Retargeting - C02,141274,2041,848.56,2436.45,TikTok,2844,1560,1491,279947.9,138358.0,141589.9,2.871276044121806,0.4157569818716315,1.444710279315373,40869.31,27.410670690811536
2025-06-11,Retargeting,CA,TikTok - Retargeting - C02,160025,2596,1914.42,6201.49,TikTok,2503,1115,1066,266579.13,134311.89,132267.24,3.2393570898757846,0.7374499229583975,1.622246523980628,51503.31,48.314549718574106
2025-06-12,Retargeting,CA,TikTok - Retargeting - C02,204325,3407,2101.81,5538.76,TikTok,3226,1409,1434,245632.45,122339.86,123292.59,2.635233441652671,0.616909304373349,1.6674415759207146,44810.19,31.248389121338914
2025-06-13,Retargeting,CA,TikTok - Retargeting - C02,98687,1572,716.17,2023.74,TikTok,3794,1442,1439,280759.18,173768.89,106990.29,2.8257815881704067,0.45557888040712463,1.592914973603413,50481.6,35.081028492008336
2025-06-14,Retargeting,CA,TikTok - Retargeting - C02,119639,2083,1272.1,3536.12,TikTok,2849,1407,1366,254952.68,125791.92,129160.76,2.779750019652543,0.6107057129140662,1.7410710554250703,46089.96,33.74081991215227
2025-06-15,Retargeting,CA,TikTok - Retargeting - C02,135087,2352,1394.34,4706.59,TikTok,3837,1909,1940,273449.33,154000.52,119448.81,3.3754966507451556,0.5928316326530612,1.7411001798840746,44597.090000000004,22.988190721649488
2025-06-16,Retargeting,CA,TikTok - Retargeting - C02,100484,1727,1115.54,3154.83,TikTok,3112,1406,1413,246546.12,146123.4,100422.72,2.828074295856715,0.6459409380428488,1.7186815811472473,41906.340000000004,29.657707006369428
2025-06-17,Retargeting,CA,TikTok - Retargeting - C02,179689,2951,2090.1,6783.11,TikTok,2754,828,796,268478.64,155613.89,112864.75,3.2453518970384194,0.7082683835987801,1.6422819426898698,42395.16,53.260251256281414
2025-06-18,Retargeting,CA,TikTok - Retargeting - C02,125931,1891,1267.68,3797.79,TikTok,2350,948,933,205892.84,111708.52,94184.32,2.995858576296857,0.6703754627181386,1.5016159642979092,39650.9,42.498285101822084
2025-06-19,Retargeting,CA,TikTok - Retargeting - C02,122688,1974,853.88,2198.99,TikTok,3329,1745,1642,252292.39,135610.52,116681.87,2.575291610062304,0.43256332320162105,1.6089593114241,38218.23,23.275414129110843
2025-06-20,Retargeting,CA,TikTok - Retargeting - C02,73012,1114,453.64,1467.69,TikTok,2352,1050,1029,238838.78,140053.87,98784.91,3.235362842782824,0.4072172351885099,1.525776584671013,38111.87,37.037774538386785
2025-06-21,Retargeting,CA,TikTok - Retargeting - C02,89760,1319,517.12,1701.44,TikTok,2642,1314,1325,193739.26,101995.71,91743.55,3.290222772277228,0.392054586808188,1.4694741532976827,38409.59,28.98836981132075
2025-06-22,Retargeting,CA,TikTok - Retargeting - C02,67072,1078,858.73,2417.91,TikTok,2629,1324,1237,204623.63,110598.24,94025.39,2.815681296798761,0.7965955473098331,1.6072280534351144,39586.29,32.00185125303153
2025-06-23,Retargeting,CA,TikTok - Retargeting - C02,201644,3535,2293.88,6837.26,TikTok,2678,1088,1013,224725.49,124066.35,100659.14,2.9806528676303903,0.6489052333804809,1.7530896034595627,41134.66,40.606771964462
2025-06-24,Retargeting,CA,TikTok - Retargeting - C02,306312,4644,1830.74,5698.34,TikTok,2789,1036,1008,223036.6,118532.52,104504.08,3.1125883522510023,0.3942161929371232,1.5161012301183108,37588.0,37.28968253968254
2025-06-25,Retargeting,CA,TikTok - Retargeting - C02,134955,2183,1020.79,3230.66,TikTok,2076,1068,1022,226634.34,120591.38,106042.96,3.164862508449338,0.46760879523591387,1.6175762291134081,38266.69,37.442945205479454
2025-06-26,Retargeting,CA,TikTok - Retargeting - C02,186792,2812,1267.29,4109.03,TikTok,3659,1354,1292,258581.26,130668.26,127913.0,3.2423754626012986,0.450672119487909,1.5054177909118163,39016.98,30.198900928792572
2025-06-27,Retargeting,CA,TikTok - Retargeting - C02,104805,1657,875.02,2824.08,TikTok,2453,751,711,184223.58,108267.23,75956.35,3.227446229800462,0.5280748340374171,1.5810314393397262,36252.9,50.98860759493671
2025-06-28,Retargeting,CA,TikTok - Retargeting - C02,121401,2128,728.94,2486.02,TikTok,3930,1849,1846,307475.24,149606.21,157869.03,3.410459022690482,0.342546992481203,1.7528685925157124,45059.86,24.409458288190685
2025-06-29,Retargeting,CA,TikTok - Retargeting - C02,106908,1768,532.43,1428.08,TikTok,2434,939,935,262293.26,154577.22,107716.04,2.6821929643333395,0.30114819004524884,1.6537583716840647,42239.76,45.17621390374332
2025-06-30,Retargeting,CA,TikTok - Retargeting - C02,96092,1524,1074.93,3763.5,TikTok,3922,1709,1645,294637.56,153617.64,141019.92,3.5011582149535316,0.7053346456692914,1.5859801024018647,46959.11,28.54657142857143
2025-07-01,Retargeting,CA,TikTok - Retargeting - C02,186156,2845,2201.88,6094.61,TikTok,2691,1280,1253,260678.58,151234.85,109443.73,2.767911966138027,0.7739472759226714,1.5282881024517072,42098.21,33.59793296089386
2025-07-02,Retargeting,CA,TikTok - Retargeting - C02,133432,2117,713.32,2461.52,TikTok,2185,1010,936,221373.06,110298.83,111074.23,3.450793472775192,0.3369485120453472,1.5865759338089813,41694.88,44.545811965811964
2025-07-03,Retargeting,CA,TikTok - Retargeting - C02,187343,3181,1623.55,5013.15,TikTok,2425,1294,1301,245773.9,143543.71,102230.19,3.0877706260971327,0.5103898145237347,1.69795508772679,44573.31,34.26080707148347
2025-07-04,Retargeting,CA,TikTok - Retargeting - C02,229293,3479,1106.01,3456.23,TikTok,2863,1528,1508,309074.55,157364.9,151709.65,3.1249536622634517,0.31791031905720035,1.5172726598718669,46890.12,31.09424403183024
2025-07-05,Retargeting,CA,TikTok - Retargeting - C02,159044,2769,848.33,2758.25,TikTok,2401,1308,1281,255166.55,156650.22,98516.33,3.2513880211710062,0.30636691946551103,1.7410276401498959,46364.77,36.19419984387197
2025-07-06,Retargeting,CA,TikTok - Retargeting - C02,79300,1284,383.85,1353.49,TikTok,2325,1037,992,250387.78,131988.5,118399.28,3.526090920932656,0.2989485981308411,1.6191677175283734,48769.05,49.16234879032258
2025-07-07,Retargeting,CA,TikTok - Retargeting - C02,131648,1954,693.41,2273.2,TikTok,3157,1067,1055,281358.54,144783.74,136574.8,3.278291342784211,0.35486693961105426,1.484261059795819,52654.84,49.909800947867296
2025-07-08,Retargeting,CA,TikTok - Retargeting - C02,135479,2184,1457.84,5162.57,TikTok,4059,1859,1828,309158.9,162124.63,147034.27,3.541245952916644,0.6675091575091575,1.612057957321799,48011.62,26.264562363238515
2025-07-09,Retargeting,CA,TikTok - Retargeting - C02,134872,2172,973.25,3196.43,TikTok,3405,1603,1558,309767.38,166259.78,143507.6,3.284284613408682,0.4480893186003683,1.610415801648971,55520.98,35.63605905006418
2025-07-10,Retargeting,CA,TikTok - Retargeting - C02,291074,4433,2448.17,8085.51,TikTok,3201,1142,1059,308905.09,154759.0,154146.09,3.30267505933003,0.5522603203248365,1.5229804104798093,46183.35,43.61033994334277
2025-07-11,Retargeting,CA,TikTok - Retargeting - C02,120737,2048,872.99,2767.66,TikTok,2721,1117,1096,287198.02,172144.23,115053.79,3.170322684108638,0.4262646484375,1.6962488715141173,46163.16,42.119671532846716
2025-07-12,Retargeting,CA,TikTok - Retargeting - C02,247999,4003,2369.01,6111.63,TikTok,2422,807,796,244765.7,125622.42,119143.28,2.5798244836450666,0.5918086435173621,1.6141194117718218,45368.22,56.995251256281406
2025-07-13,Retargeting,CA,TikTok - Retargeting - C02,173658,2652,1017.35,2811.29,TikTok,2375,963,934,253761.23,131128.09,122633.14,2.7633459478055733,0.3836161387631976,1.5271395501502953,44672.29,47.82900428265525
2025-07-14,Retargeting,CA,TikTok - Retargeting - C02,146176,2497,1222.28,4092.21,TikTok,2387,852,868,258456.91,137153.92,121302.99,3.348013548450437,0.48949939927913494,1.708214754816112,46806.56,53.92460829493087
2025-07-15,Retargeting,CA,TikTok - Retargeting - C02,147695,2149,1384.49,4080.01,TikTok,2597,1428,1354,222248.63,110293.62,111955.01,2.946940750745762,0.6442484876686831,1.4550255594299062,42026.63,31.038870014771046
2025-07-16,Retargeting,CA,TikTok - Retargeting - C02,130535,1926,953.26,3025.2,TikTok,3996,1865,1772,318631.49,168834.07,149797.42,3.1735308310429473,0.4949428868120457,1.4754663500210672,45814.35,25.854599322799096
2025-07-17,Retargeting,CA,TikTok - Retargeting - C02,158831,2403,804.94,2695.77,TikTok,2645,892,871,210274.48,122505.97,87768.51,3.3490322260044225,0.33497295047856845,1.512928836310292,37734.46,43.32314580941446
2025-07-18,Retargeting,CA,TikTok - Retargeting - C02,85559,1340,424.77,1384.72,TikTok,2451,1336,1345,234358.56,122684.32,111674.24,3.259928902700285,0.3169925373134328,1.5661707126076743,39277.59,29.20266914498141
2025-07-19,Retargeting,CA,TikTok - Retargeting - C02,93858,1449,894.83,2858.17,TikTok,2282,772,786,208348.08,116790.05,91558.03,3.194092732697831,0.6175500345065563,1.5438215176117114,34412.770000000004,43.782150127226465
2025-07-20,Retargeting,CA,TikTok - Retargeting - C02,106270,1645,861.02,2539.5,TikTok,3558,1611,1643,269928.31,160649.81,109278.5,2.949408840677336,0.5234164133738601,1.5479439164392585,36604.55,22.27909312233719
2025-07-21,Retargeting,CA,TikTok - Retargeting - C02,217954,3420,2404.61,7242.09,TikTok,2838,1160,1106,267155.65,148102.94,119052.71,3.011752425549257,0.7031023391812866,1.5691384420565808,43222.36,39.07989150090416
2025-07-22,Retargeting,CA,TikTok - Retargeting - C02,107852,1640,759.52,2427.48,TikTok,3003,1322,1276,214550.99,116024.2,98526.79,3.1960712028649674,0.46312195121951216,1.520602306864963,37818.79,29.63855015673981
2025-07-23,Retargeting,CA,TikTok - Retargeting - C02,117530,1913,1348.71,3435.91,TikTok,3858,1748,1741,284255.03,150056.99,134198.04,2.547552846794344,0.7050235232618923,1.6276695311835276,48960.28,28.12192992533027
2025-07-24,Retargeting,CA,TikTok - Retargeting - C02,85787,1486,1023.42,2906.53,TikTok,2103,696,709,214993.51,113319.63,101673.88,2.8400168063942473,0.688707940780619,1.732197186053831,33869.28,47.77049365303244
2025-07-25,Retargeting,CA,TikTok - Retargeting - C02,302796,4469,2920.08,9809.82,TikTok,2797,1123,1076,291251.97,174849.58,116402.39,3.359435357935399,0.6534079212351757,1.475911174520139,41372.9,38.45065055762082
2025-07-26,Retargeting,CA,TikTok - Retargeting - C02,114134,1920,986.88,3405.08,TikTok,2812,946,945,280697.62,148965.29,131732.33,3.4503485732814525,0.514,1.682233164525908,42468.380000000005,44.940084656084665
2025-07-27,Retargeting,CA,TikTok - Retargeting - C02,94983,1582,1092.36,3316.79,TikTok,2377,815,799,224499.08,117565.4,106933.68,3.0363524845289103,0.6904930467762326,1.665561205689439,43980.13,55.04396745932415
2025-07-28,Retargeting,CA,TikTok - Retargeting - C02,195259,3195,2091.58,7239.1,TikTok,2561,1095,1045,204053.06,108272.37,95780.69,3.4610677095784053,0.654641627543036,1.6362882120670492,37630.299999999996,36.00985645933014
2025-07-29,Retargeting,CA,TikTok - Retargeting - C02,191441,3294,1686.1,5046.31,TikTok,3260,1035,993,254314.45,147428.24,106886.21,2.9928889152482063,0.5118700667880995,1.7206345558161522,44248.48,44.56040281973817
2025-07-30,Retargeting,CA,TikTok - Retargeting - C02,105803,1690,828.55,2231.8,TikTok,4266,1440,1451,343570.79,201524.77,142046.02,2.693621386760003,0.4902662721893491,1.5973082048713176,50580.5,34.85906271536871
2025-07-31,Retargeting,CA,TikTok - Retargeting - C02,247690,3671,2393.48,8132.97,TikTok,3160,1347,1291,238995.46,141694.68,97300.78,3.397968648160837,0.6519967311359303,1.482094553675966,43382.520000000004,33.60381099922541
2025-08-01,Retargeting,CA,TikTok - Retargeting - C02,117023,1987,743.1,2345.38,TikTok,2938,1401,1301,239297.93,120148.75,119149.18,3.1562104696541518,0.373980875691998,1.6979568119087702,44198.22,33.97249807840123
2025-08-02,Retargeting,CA,TikTok - Retargeting - C02,223597,3224,2237.88,6664.34,TikTok,3018,1570,1543,258875.51,148809.85,110065.66,2.9779702218170767,0.6941315136476427,1.4418798105520199,47389.65,30.712670123136746
2025-08-03,Retargeting,CA,TikTok - Retargeting - C02,183207,3165,1458.98,4268.53,TikTok,3702,1620,1554,340964.16,199409.58,141554.58,2.9256946633949745,0.46097314375987364,1.727554078173869,49213.37,31.668835263835266
2025-08-04,Retargeting,CA,TikTok - Retargeting - C02,67978,1120,484.66,1500.38,TikTok,2677,950,898,247384.79,144893.62,102491.17,3.095737217843437,0.4327321428571429,1.6475918679572803,47178.85,52.537694877505565
2025-08-05,Retargeting,CA,TikTok - Retargeting - C02,147368,2288,1267.36,4066.8,TikTok,2524,1232,1145,255349.35,151364.66,103984.69,3.208875142027522,0.5539160839160838,1.55257586450247,47286.14,41.29793886462882
2025-08-06,Retargeting,CA,TikTok - Retargeting - C02,94754,1376,708.53,2199.8,TikTok,3054,1333,1240,286964.59,156208.01,130756.58,3.1047379786318157,0.5149200581395349,1.452181438250628,43043.71,34.71266935483871
2025-08-07,Retargeting,CA,TikTok - Retargeting - C02,77445,1149,477.19,1573.29,TikTok,3816,1271,1250,290615.11,166892.32,123722.79,3.296988620884763,0.4153089643167972,1.483633546387759,46013.44,36.810752
2025-08-08,Retargeting,CA,TikTok - Retargeting - C02,163589,2628,1340.14,4223.07,TikTok,3322,1342,1305,300068.84,182338.19,117730.65,3.151215544644589,0.5099467275494673,1.60646498236434,47181.28,36.15423754789272
2025-08-09,Retargeting,CA,TikTok - Retargeting - C02,317712,5569,3154.5,8298.76,TikTok,3296,1789,1796,299669.71,178918.65,120751.06,2.6307687430654623,0.566439217094631,1.7528453442111094,48407.82,26.953129175946547
2025-08-10,Retargeting,CA,TikTok - Retargeting - C02,86744,1280,926.75,2892.24,TikTok,3153,1588,1507,306997.73,169616.47,137381.26,3.1208416509306716,0.7240234375,1.4756063819976022,47270.89,31.367544790975447
2025-08-11,Retargeting,CA,TikTok - Retargeting - C02,73635,1171,708.8,2294.38,TikTok,2309,1072,1019,252722.59,153870.3,98852.29,3.2369920993227996,0.6052946199829206,1.5902763631425274,48350.47,47.4489401373896
2025-08-12,Retargeting,CA,TikTok - Retargeting - C02,119892,2030,907.1,2966.19,TikTok,2954,1318,1313,285009.86,143614.18,141395.68,3.269970234814243,0.4468472906403941,1.6931905381510026,41314.55,31.46576542269612
2025-08-13,Retargeting,CA,TikTok - Retargeting - C02,66225,1098,454.0,1616.95,TikTok,2900,1238,1232,244095.73,145083.84,99011.89,3.5615638766519826,0.4134790528233151,1.6579841449603623,42955.48,34.86646103896104
2025-08-14,Retargeting,CA,TikTok - Retargeting - C02,157139,2291,1625.14,4500.56,TikTok,2557,1363,1288,246950.21,121768.63,125181.58,2.7693367955991484,0.709358358795286,1.4579448768287948,36275.32,28.164068322981365
2025-08-15,Retargeting,CA,TikTok - Retargeting - C02,64994,1022,441.23,1287.28,TikTok,2017,894,859,204220.75,99324.09,104896.66,2.9174806790109464,0.4317318982387476,1.5724528418007817,35695.15,41.55430733410943
2025-08-16,Retargeting,CA,TikTok - Retargeting - C02,191547,3211,1903.68,6338.37,TikTok,3486,1371,1304,287374.16,174824.52,112549.64,3.329535426122037,0.5928620367486764,1.676350973912408,48459.13,37.16190950920245
2025-08-17,Retargeting,CA,TikTok - Retargeting - C02,108263,1839,925.24,2880.17,TikTok,3046,1172,1097,260207.76,157620.15,102587.61,3.112889628636894,0.5031212615551931,1.6986412717179462,49239.29,44.885405651777575
2025-08-18,Retargeting,CA,TikTok - Retargeting - C02,81490,1219,691.53,2187.43,TikTok,2303,1243,1156,206556.83,121671.75,84885.08,3.1631744103654214,0.567292863002461,1.495889066143085,36802.81,31.836340830449824
2025-08-19,Retargeting,CA,TikTok - Retargeting - C02,162734,2441,1605.44,5367.52,TikTok,2358,745,750,241960.59,144644.5,97316.09,3.343332668925653,0.657697664891438,1.4999938550026424,37654.91,50.20654666666667
2025-08-20,Retargeting,CA,TikTok - Retargeting - C02,152373,2646,971.72,2510.3,TikTok,3105,1069,1015,238645.09,127445.31,111199.78,2.5833573457374555,0.3672411186696901,1.7365281250615268,39890.51,39.30099507389163
2025-08-21,Retargeting,CA,TikTok - Retargeting - C02,187329,3038,2033.62,5605.48,TikTok,2530,1303,1329,205032.67,102612.53,102420.14,2.7564048347282184,0.6693943383805134,1.6217456987439212,37202.99,27.993220466516178
2025-08-22,Retargeting,CA,TikTok - Retargeting - C02,127225,1873,1043.55,3591.53,TikTok,2168,668,645,215178.34,113944.49,101233.85,3.4416463034833025,0.5571542979177789,1.472194930241698,36421.65,56.46767441860465
2025-08-23,Retargeting,CA,TikTok - Retargeting - C02,160166,2483,695.81,1750.68,TikTok,3550,1568,1548,320310.11,188007.73,132302.38,2.5160316753136636,0.2802295610149013,1.5502665984041557,47025.4,30.378165374677003
2025-08-24,Retargeting,CA,TikTok - Retargeting - C02,104101,1705,401.21,1437.26,TikTok,2523,1256,1178,258953.2,128419.08,130534.12,3.5823135016574863,0.23531378299120234,1.6378324896014447,45731.2,38.821052631578944
2025-08-25,Retargeting,CA,TikTok - Retargeting - C02,165465,2534,1332.59,4114.76,TikTok,3242,1491,1514,268195.98,149466.13,118729.85,3.0877914437298797,0.5258839779005524,1.5314416946181972,40112.1,26.494121532364595
2025-08-26,Retargeting,CA,TikTok - Retargeting - C02,131999,2230,1020.26,3170.73,TikTok,3386,1325,1290,295071.75,179926.24,115145.51,3.1077666477172485,0.4575156950672646,1.6894067379298328,44026.42,34.12900775193798
2025-08-27,Retargeting,CA,TikTok - Retargeting - C02,76533,1234,363.67,1187.59,TikTok,2601,1214,1136,216104.95,113084.41,103020.54,3.2655704347347867,0.29470826580226905,1.6123763605242183,39037.91,34.3643573943662
2025-08-28,Retargeting,CA,TikTok - Retargeting - C02,126656,2097,896.55,2577.9,TikTok,3236,1724,1652,247519.4,145793.47,101725.93,2.8753555295298647,0.4275393419170243,1.6556657402728652,47938.44,29.018426150121066
2025-08-29,Retargeting,CA,TikTok - Retargeting - C02,148121,2514,1103.09,3288.74,TikTok,3154,1088,1040,226107.82,117891.11,108216.71,2.981388644625552,0.4387788385043755,1.6972610230824798,35822.76,34.44496153846154
2025-08-30,Retargeting,CA,TikTok - Retargeting - C02,119041,1983,1227.98,3226.33,TikTok,3000,1426,1353,305078.01,175947.47,129130.54,2.627347350934054,0.6192536560766515,1.6658126191816267,44135.82,32.62070953436807
2025-08-31,Retargeting,CA,TikTok - Retargeting - C02,245766,4265,1395.62,3929.53,TikTok,2395,1079,1038,238354.78,114496.24,123858.54,2.815615998624268,0.32722626025791324,1.735390574774379,45334.08,43.67445086705202
2025-09-01,Retargeting,CA,TikTok - Retargeting - C02,93600,1426,891.94,2443.62,TikTok,3757,1322,1316,296533.91,172492.17,124041.74,2.739668587573155,0.6254838709677419,1.5235042735042736,44880.4,34.103647416413374
2025-09-02,Retargeting,CA,TikTok - Retargeting - C02,140751,2381,847.66,2754.23,TikTok,2619,1273,1283,287607.96,152559.86,135048.1,3.249215487341623,0.35601007979840404,1.6916398462533127,49675.81,38.71848012470772
2025-09-03,Retargeting,CA,TikTok - Retargeting - C02,63115,1062,789.92,2490.17,TikTok,3681,1452,1383,303803.33,162377.28,141426.05,3.152433157788131,0.7438041431261769,1.6826427948982017,51907.81,37.532762111352135
2025-09-04,Retargeting,CA,TikTok - Retargeting - C02,98910,1657,503.91,1522.59,TikTok,2756,1383,1361,282378.04,158394.37,123983.67,3.0215514675239623,0.30410983705491856,1.6752603376807198,46952.44,34.49848640705364
2025-09-05,Retargeting,CA,TikTok - Retargeting - C02,192759,2805,1519.8,4035.29,TikTok,2640,908,863,221288.67,122521.82,98766.85,2.655145413870246,0.5418181818181818,1.4551849719079266,42935.99,49.75201622247972
2025-09-06,Retargeting,CA,TikTok - Retargeting - C02,244112,4073,2197.91,5949.09,TikTok,3845,1440,1411,332048.9,199746.55,132302.35,2.7067031862087165,0.5396292658973729,1.6684964278691747,51853.1,36.74918497519489
2025-09-07,Retargeting,CA,TikTok - Retargeting - C02,229758,3543,1847.23,6162.54,TikTok,5009,2491,2339,376324.45,183087.68,193236.77,3.3360978329715305,0.5213745413491392,1.5420572950669835,54280.65,23.206776400171012
2025-09-08,Retargeting,CA,TikTok - Retargeting - C02,170409,2637,1584.53,3967.48,TikTok,2751,919,907,298644.18,146421.48,152222.7,2.5038844326077765,0.6008835798255593,1.547453479569741,49478.51,54.551830209481814
2025-09-09,Retargeting,CA,TikTok - Retargeting - C02,185754,3021,870.03,2755.87,TikTok,4410,2027,1974,312940.13,151560.16,161379.97,3.167557440548027,0.28799404170804366,1.62634452017184,52270.93,26.47970111448835
2025-09-10,Retargeting,CA,TikTok - Retargeting - C02,73308,1197,442.19,1275.31,TikTok,2649,946,890,235893.29,141579.4,94313.89,2.8840769804835023,0.3694152046783626,1.6328367981666394,41299.16,46.40355056179776
2025-09-11,Retargeting,CA,TikTok - Retargeting - C02,117434,1737,1361.79,4376.46,TikTok,2545,1382,1407,266395.31,133847.87,132547.44,3.2137554248452407,0.7839896373056995,1.479128702079466,44007.87,31.277803837953094
2025-09-12,Retargeting,CA,TikTok - Retargeting - C02,100429,1646,727.15,2297.93,TikTok,2624,966,894,263461.73,146803.98,116657.75,3.160187031561576,0.441767922235723,1.638968823746129,45575.9,50.97975391498882
2025-05-16,Spark Ads,CA,TikTok - Retargeting - C03,83856,1132,776.06,1839.44,TikTok,2452,987,989,238010.95,124434.71,113576.24,2.3702291059969594,0.6855653710247349,1.3499332188513644,40107.26,40.55334681496461
2025-05-17,Spark Ads,CA,TikTok - Retargeting - C03,103512,1270,968.99,2386.86,TikTok,2173,772,761,224086.4,126119.02,97967.38,2.463245234728945,0.762984251968504,1.2269108895586986,41682.96,54.77392904073587
2025-05-18,Spark Ads,CA,TikTok - Retargeting - C03,119095,1549,1110.97,2718.01,TikTok,2749,1275,1192,226582.57,128282.08,98300.49,2.4465197080029166,0.7172175597159458,1.30064234434695,42959.17,36.03957214765101
2025-05-19,Spark Ads,CA,TikTok - Retargeting - C03,147685,1820,1699.95,3800.7,TikTok,2060,1012,960,203540.86,100212.05,103328.81,2.235771640342363,0.9340384615384616,1.2323526424484543,39938.04,41.602125
2025-05-20,Spark Ads,CA,TikTok - Retargeting - C03,177294,2118,1302.41,3127.75,TikTok,1791,910,908,188081.24,115962.11,72119.13,2.401509509294308,0.6149244570349387,1.194625875664151,33217.76,36.58343612334802
2025-05-21,Spark Ads,CA,TikTok - Retargeting - C03,266589,3594,1547.81,3412.28,TikTok,2874,934,872,251286.55,123962.87,127323.68,2.204585834178614,0.43066499721758483,1.3481426465458064,42801.14,49.08387614678899
2025-05-22,Spark Ads,CA,TikTok - Retargeting - C03,146782,1787,734.46,1952.58,TikTok,1704,848,842,186182.97,99768.23,86414.74,2.6585246303406582,0.4110016787912703,1.2174517311386956,35114.58,41.70377672209026
2025-05-23,Spark Ads,CA,TikTok - Retargeting - C03,123640,1579,526.97,1170.11,TikTok,2745,1268,1177,243080.55,130791.92,112288.63,2.220448981915479,0.3337365421152628,1.2770947913296666,38269.09,32.51409515717927
2025-05-24,Spark Ads,CA,TikTok - Retargeting - C03,128748,1565,991.93,2094.69,TikTok,3096,1097,1060,282268.06,174043.94,108224.12,2.1117316746141364,0.6338210862619807,1.2155528629570944,47081.29,44.416311320754716
